Time (ns),SCLK,MOSI,MISO,SS_N,BUSY,IRQ,DATA
25800,1,0,1,0,0,1,x
26000,1,0,1,0,0,1,x
26200,1,0,1,0,0,1,x
26400,1,0,1,0,0,1,x
26600,1,0,1,0,0,1,x
26800,1,0,1,0,0,1,x
27000,1,0,1,0,0,1,x
27200,1,0,1,0,0,1,x
27400,1,0,1,0,0,1,x
27600,1,0,1,0,0,1,x
27800,1,0,1,0,0,1,x
28000,1,0,1,0,0,1,x
28200,1,0,1,0,0,1,x
28400,1,0,1,0,0,1,x
28600,1,0,1,0,0,1,x
28800,1,0,1,0,0,1,x
29000,1,0,1,0,0,1,x
29200,1,0,1,0,0,1,x
29400,1,0,1,0,0,1,x
29600,1,0,1,0,0,1,x
29800,1,0,1,0,0,1,x
30000,1,0,1,0,0,1,x
30200,1,0,1,0,0,1,x
30400,1,0,1,0,0,1,x
30600,1,0,1,0,0,1,x
30800,1,0,1,0,0,1,x
31000,1,0,1,0,0,1,x
31200,1,0,1,0,0,1,x
31400,1,0,1,0,0,1,x
31600,1,0,1,0,0,1,x
31800,1,0,1,0,0,1,x
34000,1,0,1,0,0,1,x
34200,1,0,1,0,0,1,x
34400,1,0,1,0,0,1,x
34600,1,0,1,0,0,1,x
34800,1,0,1,0,0,1,x
35000,1,0,1,0,0,1,x
35200,1,0,1,0,0,1,x
35400,1,0,1,0,0,1,x
35600,1,0,1,0,0,1,x
35800,1,0,1,0,0,1,x
36000,1,0,1,0,0,1,x
36200,1,0,1,0,0,1,x
36400,1,0,1,0,0,1,x
36600,1,0,1,0,0,1,x
36800,1,0,1,0,0,1,x
37000,1,0,1,0,0,1,x
37200,1,0,1,0,0,1,x
37400,1,0,1,0,0,1,x
37600,1,0,1,0,0,1,x
37800,1,0,1,0,0,1,x
38000,1,0,1,0,0,1,x
38200,1,0,1,0,0,1,x
38400,1,0,1,0,0,1,x
38600,1,0,1,0,0,1,x
38800,1,0,1,0,0,1,x
39000,1,0,1,0,0,1,x
39200,1,0,1,0,0,1,x
39400,1,0,1,0,0,1,x
39600,1,0,1,0,0,1,x
39800,1,0,1,0,0,1,x
42000,1,0,1,0,0,1,x
42200,1,0,1,0,0,1,x
42400,1,0,1,0,0,1,x
42600,1,0,1,0,0,1,x
42800,1,0,1,0,0,1,x
43000,1,0,1,0,0,1,x
43200,1,0,1,0,0,1,x
43400,1,0,1,0,0,1,x
43600,1,0,1,0,0,1,x
43800,1,0,1,0,0,1,x
46000,1,0,1,0,0,1,x
46200,1,0,1,0,0,1,x
46400,1,0,1,0,0,1,x
46600,1,0,1,0,0,1,x
46800,1,0,1,0,0,1,x
47000,1,0,1,0,0,1,x
47200,1,0,1,0,0,1,x
47400,1,0,1,0,0,1,x
47600,1,0,1,0,0,1,x
47800,1,0,1,0,0,1,x
50000,1,0,1,0,0,1,x
50200,1,0,1,0,0,1,x
50400,1,0,1,0,0,1,x
50600,1,0,1,0,0,1,x
50800,1,0,1,0,0,1,x
51000,1,0,1,0,0,1,x
51200,1,0,1,0,0,1,x
51400,1,0,1,0,0,1,x
51600,1,0,1,0,0,1,x
51800,1,0,1,0,0,1,x
54000,1,0,1,0,0,1,x
54200,1,0,1,0,0,1,x
54400,1,0,1,0,0,1,x
54600,1,0,1,0,0,1,x
54800,1,0,1,0,0,1,x
55000,1,0,1,0,0,1,x
55200,1,0,1,0,0,1,x
55400,1,0,1,0,0,1,x
55600,1,0,1,0,0,1,x
55800,1,0,1,0,0,1,x
58000,1,0,1,0,0,1,x
58200,1,0,1,0,0,1,x
58400,1,0,1,0,0,1,x
58600,1,0,1,0,0,1,x
58800,1,0,1,0,0,1,x
59000,1,0,1,0,0,1,x
59200,1,0,1,0,0,1,x
59400,1,0,1,0,0,1,x
59600,1,0,1,0,0,1,x
59800,1,0,1,0,0,1,x
62000,1,0,1,0,0,1,x
62200,1,0,1,0,0,1,x
62400,1,0,1,0,0,1,x
62600,1,0,1,0,0,1,x
62800,1,0,1,0,0,1,x
63000,1,0,1,0,0,1,x
63200,1,0,1,0,0,1,x
63400,1,0,1,0,0,1,x
63600,1,0,1,0,0,1,x
63800,1,0,1,0,0,1,x
66000,1,1,1,0,1,0,x
66200,1,1,1,0,0,0,x
